metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_failed,1746815588,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
checks,1746815588,1.000000,get profile successful,,,,,,,,default,,,,,,,
successful_requests,1746815588,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1746815588,1.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_duration,1746815588,6.408800,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_blocked,1746815588,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_connecting,1746815588,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_tls_handshaking,1746815588,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_sending,1746815588,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_waiting,1746815588,5.528900,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_receiving,1746815588,0.879900,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_failed,1746815588,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
checks,1746815588,1.000000,get profile successful,,,,,,,,default,,,,,,,
successful_requests,1746815588,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1746815588,1.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_duration,1746815588,5.153100,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_blocked,1746815588,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_connecting,1746815588,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_tls_handshaking,1746815588,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_sending,1746815588,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_waiting,1746815588,4.679100,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_receiving,1746815588,0.474000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
http_req_failed,1746815588,0.000000,,,,true,,GET,http://localhost:10000/api/auth/me,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/me,api=get_me,
checks,1746815588,1.000000,get profile successful,,,,,,,,default,,,,,,,
successful_requests,1746815588,1.000000,,,,,,,,,default,,,,,,,
vus,1746815589,10.000000,,,,,,,,,,,,,,,,
vus_max,1746815589,10.000000,,,,,,,,,,,,,,,,
http_reqs,1746815589,1.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_duration,1746815589,5.288900,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_blocked,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_connecting,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_tls_handshaking,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_sending,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_waiting,1746815589,4.759900,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_receiving,1746815589,0.529000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_failed,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
checks,1746815589,1.000000,logout successful,,,,,,,,default,,,,,,,
successful_requests,1746815589,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1746815589,1.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_duration,1746815589,5.288900,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_blocked,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_connecting,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_tls_handshaking,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_sending,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_waiting,1746815589,5.288900,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_receiving,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_failed,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
checks,1746815589,1.000000,logout successful,,,,,,,,default,,,,,,,
successful_requests,1746815589,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1746815589,1.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_duration,1746815589,7.475900,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_blocked,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_connecting,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_tls_handshaking,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_sending,1746815589,0.219900,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_waiting,1746815589,4.828600,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_receiving,1746815589,2.427400,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_failed,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
checks,1746815589,1.000000,logout successful,,,,,,,,default,,,,,,,
successful_requests,1746815589,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1746815589,1.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_duration,1746815589,5.686500,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_blocked,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_connecting,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_tls_handshaking,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_sending,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_waiting,1746815589,5.686500,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_receiving,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_failed,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
checks,1746815589,1.000000,logout successful,,,,,,,,default,,,,,,,
successful_requests,1746815589,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1746815589,1.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_duration,1746815589,8.005500,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_blocked,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_connecting,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_tls_handshaking,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_sending,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_waiting,1746815589,7.982300,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_receiving,1746815589,0.023200,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_failed,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
checks,1746815589,1.000000,logout successful,,,,,,,,default,,,,,,,
successful_requests,1746815589,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1746815589,1.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_duration,1746815589,6.115700,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_blocked,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_connecting,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_tls_handshaking,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_sending,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_waiting,1746815589,5.601800,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_receiving,1746815589,0.513900,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_failed,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
checks,1746815589,1.000000,logout successful,,,,,,,,default,,,,,,,
successful_requests,1746815589,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1746815589,1.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_duration,1746815589,7.416400,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_blocked,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_connecting,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_tls_handshaking,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_sending,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_waiting,1746815589,7.086600,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_receiving,1746815589,0.329800,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_failed,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
checks,1746815589,1.000000,logout successful,,,,,,,,default,,,,,,,
successful_requests,1746815589,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1746815589,1.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_duration,1746815589,7.416400,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_blocked,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_connecting,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_tls_handshaking,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_sending,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_waiting,1746815589,7.416400,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_receiving,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_failed,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
checks,1746815589,1.000000,logout successful,,,,,,,,default,,,,,,,
successful_requests,1746815589,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1746815589,1.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_duration,1746815589,6.397000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_blocked,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_connecting,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_tls_handshaking,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_sending,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_waiting,1746815589,6.305000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_receiving,1746815589,0.092000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_failed,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
checks,1746815589,1.000000,logout successful,,,,,,,,default,,,,,,,
successful_requests,1746815589,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1746815589,1.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_duration,1746815589,5.586900,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_blocked,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_connecting,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_tls_handshaking,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_sending,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_waiting,1746815589,5.586900,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_receiving,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
http_req_failed,1746815589,0.000000,,,,true,,POST,http://localhost:10000/api/auth/logout,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/logout,api=logout,
checks,1746815589,1.000000,logout successful,,,,,,,,default,,,,,,,
successful_requests,1746815589,1.000000,,,,,,,,,default,,,,,,,
vus,1746815590,10.000000,,,,,,,,,,,,,,,,
vus_max,1746815590,10.000000,,,,,,,,,,,,,,,,
data_sent,1746815590,925.000000,,,,,,,,,default,,,,,,,
data_received,1746815590,2202.000000,,,,,,,,,default,,,,,,,
iteration_duration,1746815590,3073.998400,,,,,,,,,default,,,,,,,
iterations,1746815590,1.000000,,,,,,,,,default,,,,,,,
data_sent,1746815590,925.000000,,,,,,,,,default,,,,,,,
data_received,1746815590,2202.000000,,,,,,,,,default,,,,,,,
iteration_duration,1746815590,3074.148600,,,,,,,,,default,,,,,,,
iterations,1746815590,1.000000,,,,,,,,,default,,,,,,,
data_sent,1746815590,925.000000,,,,,,,,,default,,,,,,,
data_received,1746815590,2202.000000,,,,,,,,,default,,,,,,,
iteration_duration,1746815590,3074.202000,,,,,,,,,default,,,,,,,
iterations,1746815590,1.000000,,,,,,,,,default,,,,,,,
data_sent,1746815590,917.000000,,,,,,,,,default,,,,,,,
data_received,1746815590,2118.000000,,,,,,,,,default,,,,,,,
iteration_duration,1746815590,3077.870800,,,,,,,,,default,,,,,,,
iterations,1746815590,1.000000,,,,,,,,,default,,,,,,,
data_sent,1746815590,917.000000,,,,,,,,,default,,,,,,,
data_received,1746815590,2118.000000,,,,,,,,,default,,,,,,,
iteration_duration,1746815590,3076.034200,,,,,,,,,default,,,,,,,
iterations,1746815590,1.000000,,,,,,,,,default,,,,,,,
data_sent,1746815590,925.000000,,,,,,,,,default,,,,,,,
data_received,1746815590,2202.000000,,,,,,,,,default,,,,,,,
iteration_duration,1746815590,3075.510800,,,,,,,,,default,,,,,,,
iterations,1746815590,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1746815590,1.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_duration,1746815590,64.073600,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_blocked,1746815590,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_connecting,1746815590,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_tls_handshaking,1746815590,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_sending,1746815590,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_waiting,1746815590,63.041200,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_receiving,1746815590,1.032400,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_failed,1746815590,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
checks,1746815590,1.000000,login successful,,,,,,,,default,,,,,,,
http_reqs,1746815590,1.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_duration,1746815590,65.147500,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_blocked,1746815590,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_connecting,1746815590,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_tls_handshaking,1746815590,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_sending,1746815590,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_waiting,1746815590,64.600500,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_receiving,1746815590,0.547000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_failed,1746815590,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
checks,1746815590,1.000000,login successful,,,,,,,,default,,,,,,,
data_sent,1746815590,922.000000,,,,,,,,,default,,,,,,,
data_received,1746815590,1937.000000,,,,,,,,,default,,,,,,,
iteration_duration,1746815590,3077.689600,,,,,,,,,default,,,,,,,
iterations,1746815590,1.000000,,,,,,,,,default,,,,,,,
data_sent,1746815590,917.000000,,,,,,,,,default,,,,,,,
data_received,1746815590,2118.000000,,,,,,,,,default,,,,,,,
iteration_duration,1746815590,3076.006000,,,,,,,,,default,,,,,,,
iterations,1746815590,1.000000,,,,,,,,,default,,,,,,,
data_sent,1746815590,922.000000,,,,,,,,,default,,,,,,,
data_received,1746815590,1937.000000,,,,,,,,,default,,,,,,,
iteration_duration,1746815590,3075.737500,,,,,,,,,default,,,,,,,
iterations,1746815590,1.000000,,,,,,,,,default,,,,,,,
data_sent,1746815590,922.000000,,,,,,,,,default,,,,,,,
data_received,1746815590,1937.000000,,,,,,,,,default,,,,,,,
iteration_duration,1746815590,3076.575500,,,,,,,,,default,,,,,,,
iterations,1746815590,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1746815590,1.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_duration,1746815590,63.182600,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_blocked,1746815590,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_connecting,1746815590,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_tls_handshaking,1746815590,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_sending,1746815590,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_waiting,1746815590,62.964000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_receiving,1746815590,0.218600,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_failed,1746815590,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
checks,1746815590,1.000000,login successful,,,,,,,,default,,,,,,,
http_reqs,1746815590,1.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_duration,1746815590,63.388800,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_blocked,1746815590,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
http_req_connecting,1746815590,0.000000,,,,true,,POST,http://localhost:10000/api/auth/login,HTTP/1.1,default,,200,,,http://localhost:10000/api/auth/login,api=login,
